conten_bad,urls,hashtags,mentions,following,locations_bad,actions,is_retweet,Type
1,1,0,0,1,1,2155.0,0.0,Spam
1,1,0,0,1,1,27725.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,10.0,0.0,Quality
0,1,0,1,0,2,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,1,1,15272.0,1.0,Spam
0,0,1,0,0,1,2278.0,1.0,Spam
0,2,0,0,0,0,0.0,0.0,Quality
0,0,2,0,1,1,7875.0,0.0,Spam
1,2,1,1,1,1,842.0,1.0,Spam
1,1,0,0,1,1,1680.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
0,2,0,0,0,1,0.0,0.0,Quality
1,1,0,0,0,1,7992.0,0.0,Spam
1,1,0,0,0,1,1169.0,1.0,Spam
0,1,0,1,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
0,2,0,0,0,1,44.0,0.0,Quality
0,0,0,0,0,2,0.0,0.0,Quality
0,0,0,0,0,0,69.0,0.0,Quality
1,1,1,5,0,1,6143.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,1.0,Quality
0,0,1,0,0,1,19244.0,0.0,Spam
1,1,0,0,0,1,25319.0,0.0,Spam
0,0,1,0,1,1,520.0,1.0,Spam
0,0,2,0,0,0,0.0,0.0,Quality
1,1,3,0,1,1,1417.0,0.0,Spam
1,1,1,1,0,1,1236.0,0.0,Spam
1,2,0,0,0,1,16277.0,0.0,Spam
0,0,0,1,0,1,0.0,0.0,Quality
0,0,1,0,1,1,11914.0,1.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,0,1,1,0,1,0.0,1.0,Quality
1,1,1,0,0,1,35849.0,0.0,Spam
1,1,1,1,0,1,1367.0,0.0,Spam
0,0,1,0,1,0,445.0,0.0,Spam
1,2,2,0,1,1,1365.0,0.0,Spam
1,1,1,0,0,1,17414.0,0.0,Spam
1,1,1,0,0,1,16449.0,0.0,Spam
0,0,0,1,0,1,0.0,0.0,Quality
0,0,0,1,0,0,0.0,1.0,Quality
1,2,0,0,0,1,454.0,1.0,Spam
0,1,0,3,0,0,31.0,0.0,Quality
1,1,0,0,1,1,1973.0,0.0,Spam
1,1,1,0,1,1,1168.0,1.0,Spam
1,2,0,0,1,0,1139.0,0.0,Spam
1,1,0,0,1,1,764.0,0.0,Spam
0,1,0,1,0,1,59.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,2,1,0,0,0,168.0,0.0,Spam
0,0,0,0,0,0,0.0,1.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
1,2,0,0,1,0,5737.0,0.0,Spam
0,0,1,0,0,1,6113.0,0.0,Spam
0,0,1,0,1,1,11113.0,0.0,Spam
0,0,1,0,0,1,3058.0,1.0,Spam
1,2,0,0,0,1,48036.0,0.0,Spam
1,1,0,0,1,0,1012.0,0.0,Spam
0,0,1,0,0,1,1652.0,0.0,Spam
0,0,0,0,0,0,6.0,0.0,Quality
0,2,0,0,0,2,0.0,0.0,Quality
0,2,5,0,0,0,15.0,0.0,Quality
0,0,0,0,0,0,8.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,1,6,0,0,1,0.0,0.0,Quality
0,0,1,3,1,1,3123.0,1.0,Spam
0,0,1,0,1,1,15025.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,106.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,366.0,0.0,Quality
0,0,1,0,1,1,33130.0,0.0,Spam
0,0,1,0,0,1,39419.0,0.0,Spam
0,0,3,0,0,1,7.0,0.0,Quality
0,2,0,0,0,1,13.0,0.0,Quality
0,1,2,1,0,0,0.0,0.0,Quality
0,0,1,0,0,1,343.0,0.0,Spam
0,2,0,1,0,3,65.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,2969.0,1.0,Spam
0,2,3,5,0,0,5.0,0.0,Quality
0,1,0,1,0,0,0.0,0.0,Quality
0,1,0,1,0,0,45.0,0.0,Quality
1,2,2,0,0,1,2199.0,1.0,Spam
0,1,2,0,0,1,0.0,0.0,Quality
1,1,0,1,1,1,3183.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,1,1,0,1,1,1079.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,1,0,1,0,2,0.0,0.0,Quality
0,1,1,1,0,1,0.0,0.0,Quality
1,1,0,0,1,1,521.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,1,0,0,1,32.0,0.0,Quality
0,0,2,0,0,0,112.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,1,0,0,0.0,0.0,Quality
1,2,0,0,1,1,637.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,1.0,Quality
0,0,0,1,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,1,10985.0,0.0,Spam
0,1,0,0,1,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,1,1,0,1,4902.0,1.0,Spam
1,2,0,0,0,1,7893.0,0.0,Spam
0,1,3,0,0,1,6.0,0.0,Quality
0,0,1,0,1,1,35252.0,0.0,Spam
0,0,1,0,0,0,0.0,0.0,Quality
0,0,0,1,0,1,2950.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,1,0,0,0.0,0.0,Quality
1,2,0,0,0,1,699.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,2,1,0,0,2,2.0,0.0,Quality
1,1,0,0,1,1,2623.0,1.0,Spam
1,2,2,0,1,0,341.0,0.0,Spam
1,1,0,1,1,1,1241.0,1.0,Spam
1,1,0,0,1,1,1965.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
1,2,0,0,0,1,1709.0,0.0,Spam
1,1,3,1,1,1,956.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,1,0,1,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,1,0,0,1,26754.0,0.0,Spam
1,1,1,0,1,1,757.0,1.0,Spam
0,0,1,0,0,1,409.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,48362.0,0.0,Spam
0,2,0,0,0,1,0.0,0.0,Quality
0,1,3,0,0,1,0.0,0.0,Quality
1,1,0,0,1,2,1272.0,0.0,Spam
0,1,1,0,0,1,0.0,0.0,Quality
0,0,2,0,1,1,26660.0,0.0,Spam
0,1,0,1,0,0,718.0,0.0,Quality
1,1,0,0,1,1,2153.0,1.0,Spam
0,0,1,0,0,1,14739.0,0.0,Spam
0,2,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,1,4921.0,1.0,Spam
0,2,3,1,0,1,0.0,0.0,Quality
0,0,1,0,0,1,28979.0,0.0,Spam
0,0,1,0,1,1,29653.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
1,2,0,0,1,0,1352.0,0.0,Spam
0,0,0,2,0,0,0.0,0.0,Quality
0,0,1,0,0,1,16378.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,17843.0,0.0,Spam
0,2,0,0,0,0,0.0,1.0,Quality
0,1,0,0,0,0,57.0,0.0,Quality
0,0,1,0,0,1,26181.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,1,2,0,1,0,238.0,0.0,Spam
0,0,0,0,0,0,13.0,0.0,Quality
1,1,1,0,0,1,4838.0,1.0,Spam
0,2,1,1,0,0,1398.0,0.0,Quality
0,1,1,0,0,0,5.0,0.0,Quality
0,0,2,0,0,1,6826.0,0.0,Spam
0,1,4,0,0,1,0.0,0.0,Quality
0,0,1,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,4,0,1,0.0,0.0,Quality
1,1,0,0,1,1,2382.0,0.0,Spam
0,1,1,2,0,0,2.0,0.0,Quality
0,1,0,0,0,0,2.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,1,0,0,0.0,0.0,Quality
0,2,2,1,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,53346.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,1,0,0,1,40713.0,0.0,Spam
1,2,0,0,0,1,17228.0,0.0,Spam
1,2,0,0,0,1,47845.0,0.0,Spam
1,2,0,0,0,1,43520.0,0.0,Spam
1,2,0,0,0,1,44097.0,0.0,Spam
1,2,0,0,0,1,52149.0,0.0,Spam
0,1,0,0,0,0,178.0,0.0,Quality
0,0,1,0,1,1,1420.0,1.0,Spam
0,1,1,0,0,1,0.0,0.0,Quality
0,1,5,2,0,1,4.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,0,2,0,0,1,1155.0,1.0,Spam
0,1,0,1,0,0,0.0,0.0,Quality
0,0,1,0,0,0,1273.0,0.0,Quality
0,0,1,0,1,1,459.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,2,1,0,0,1,0.0,0.0,Quality
0,0,0,0,0,1,2529.0,1.0,Spam
1,1,0,0,0,1,8635.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,0.0,0.0,Quality
0,0,1,0,0,1,4371.0,0.0,Spam
0,0,0,0,0,0,3.0,0.0,Quality
1,2,0,1,1,1,2262.0,1.0,Spam
0,0,0,1,0,0,0.0,0.0,Quality
0,1,0,0,0,0,26.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
1,2,0,0,1,0,3747.0,0.0,Spam
0,0,0,0,0,1,4.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,1,0,1,2268.0,0.0,Spam
0,1,0,0,0,2,0.0,0.0,Quality
0,0,1,0,1,1,1226.0,1.0,Spam
1,1,0,0,1,0,975.0,0.0,Spam
0,0,1,0,1,1,8916.0,0.0,Spam
1,1,0,1,0,1,2612.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,1,403.0,0.0,Quality
1,1,1,0,0,1,18729.0,0.0,Spam
1,1,2,0,1,0,170.0,0.0,Spam
0,0,0,0,1,1,3226.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,1,4,0,1,1,4009.0,1.0,Spam
1,1,1,0,0,1,3985.0,1.0,Spam
1,2,0,0,1,1,2380.0,0.0,Spam
1,2,0,0,0,1,22981.0,0.0,Spam
1,1,1,0,1,1,3385.0,1.0,Spam
0,0,1,0,0,1,4385.0,1.0,Spam
1,1,0,0,1,1,1332.0,1.0,Spam
1,2,1,0,0,1,24080.0,0.0,Spam
0,1,0,1,0,1,0.0,0.0,Quality
0,1,0,0,0,0,2.0,0.0,Quality
0,1,4,0,0,0,2.0,0.0,Quality
0,0,0,0,0,1,1128.0,0.0,Quality
0,0,1,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,1,1,1825.0,0.0,Spam
1,1,1,0,0,1,2346.0,1.0,Spam
1,1,0,0,0,1,4996.0,1.0,Spam
0,2,0,0,0,0,0.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,8042.0,0.0,Spam
1,1,0,0,0,1,1545.0,1.0,Spam
0,1,2,0,0,1,0.0,0.0,Quality
1,1,0,1,0,0,3801.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,20305.0,0.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,1,0,0,0.0,0.0,Quality
0,1,2,0,0,0,50.0,0.0,Quality
1,2,0,0,1,1,31672.0,0.0,Spam
0,2,0,0,0,0,75.0,0.0,Quality
1,2,0,0,0,1,1993.0,1.0,Spam
1,1,0,0,1,1,2097.0,0.0,Spam
0,1,2,0,0,0,0.0,0.0,Quality
0,0,0,0,1,1,1229.0,1.0,Spam
0,1,1,1,0,1,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,13.0,0.0,Quality
1,1,2,0,0,1,3064.0,0.0,Spam
1,1,1,2,0,1,10313.0,1.0,Spam
1,2,0,0,0,1,47107.0,0.0,Spam
1,1,0,0,1,1,13795.0,1.0,Spam
0,0,2,0,1,1,35149.0,0.0,Spam
1,1,0,0,1,0,1775.0,0.0,Spam
1,2,0,0,0,1,23653.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
1,2,0,0,0,1,46702.0,0.0,Spam
1,1,2,0,0,1,140960.0,1.0,Spam
0,0,0,0,0,0,2.0,0.0,Quality
0,3,0,0,0,0,0.0,0.0,Quality
1,1,0,1,1,1,2448.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
1,1,1,0,1,0,403.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,1471.0,1.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
1,1,0,0,0,1,19502.0,0.0,Spam
1,2,0,0,0,1,7124.0,0.0,Spam
0,0,1,0,1,0,42.0,0.0,Quality
1,1,0,0,1,0,2025.0,0.0,Spam
0,1,1,1,0,0,146.0,0.0,Quality
1,1,1,0,1,1,4833.0,1.0,Spam
1,2,0,0,0,1,1528.0,0.0,Spam
0,1,1,0,0,0,25.0,0.0,Quality
1,2,2,0,0,0,10577.0,0.0,Spam
0,1,4,0,0,1,0.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,1,1,0,0,0,35.0,0.0,Quality
1,1,1,1,0,1,1258.0,0.0,Spam
1,2,0,0,0,1,5700.0,1.0,Spam
1,1,0,0,0,1,4226.0,1.0,Spam
0,1,3,1,0,0,576.0,0.0,Quality
0,2,0,1,0,0,0.0,0.0,Quality
0,1,1,0,0,0,7.0,0.0,Quality
0,0,1,0,0,1,11917.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
1,1,4,0,0,1,616.0,1.0,Spam
0,0,0,0,0,1,3298.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,28659.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,0,1,1,29964.0,0.0,Spam
1,2,0,0,0,1,19797.0,0.0,Spam
0,0,1,0,0,1,11516.0,0.0,Spam
1,1,0,0,0,1,4087.0,1.0,Spam
1,2,0,0,0,1,6762.0,1.0,Spam
0,0,1,2,0,1,0.0,1.0,Quality
1,2,0,0,1,1,2718.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,1,0,0,0,0.0,0.0,Quality
1,1,1,0,0,1,4474.0,0.0,Spam
0,0,1,0,0,1,23567.0,0.0,Spam
0,1,0,0,0,1,13.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,1,0,4,0,1,5307.0,0.0,Spam
1,2,0,0,1,1,121.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,2,0,1,1,17467.0,1.0,Spam
1,2,0,0,0,1,6746.0,0.0,Spam
0,0,0,0,0,1,3981.0,0.0,Spam
1,2,0,0,0,1,46797.0,0.0,Spam
1,1,0,0,0,0,9088.0,0.0,Spam
0,1,1,0,0,1,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,28.0,0.0,Quality
1,1,1,0,0,1,5272.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,1,1,1519.0,1.0,Spam
1,2,0,0,0,1,23186.0,0.0,Spam
1,1,2,0,0,1,9416.0,0.0,Spam
0,3,0,0,0,0,642.0,0.0,Quality
1,1,0,0,0,1,27802.0,0.0,Spam
1,1,1,2,1,1,1290.0,1.0,Spam
1,1,1,1,0,1,10635.0,1.0,Spam
0,1,10,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,5072.0,0.0,Spam
1,2,0,0,0,1,6293.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,1,2,1,0,1,415.0,0.0,Quality
1,2,1,0,0,0,124.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,2,0,0,0,1,7239.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,0,0,1,0,2.0,0.0,Quality
0,1,0,1,0,0,0.0,0.0,Quality
0,4,0,0,0,1,14.0,0.0,Quality
1,1,1,0,1,1,2006.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
1,1,1,0,0,1,661.0,0.0,Spam
0,1,0,0,0,0,134.0,0.0,Quality
1,2,2,0,0,1,15567.0,0.0,Spam
0,1,0,2,0,0,0.0,0.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
1,2,1,0,1,0,701.0,0.0,Spam
0,0,0,0,0,0,645.0,0.0,Quality
1,2,1,0,1,0,2564.0,0.0,Spam
0,1,1,0,0,0,0.0,0.0,Quality
1,1,0,0,1,1,2127.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,1,0,0,1,4997.0,0.0,Spam
0,1,1,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,0,5.0,0.0,Quality
0,1,1,1,0,1,0.0,0.0,Quality
0,2,3,0,0,1,7.0,0.0,Quality
1,1,0,1,0,1,3170.0,1.0,Spam
0,0,0,1,0,0,0.0,0.0,Quality
0,2,0,0,0,0,28.0,0.0,Quality
0,2,0,2,0,0,0.0,0.0,Quality
1,1,0,0,0,1,6298.0,1.0,Spam
0,0,0,0,0,0,11.0,0.0,Quality
0,0,0,0,1,1,7991.0,0.0,Spam
0,0,0,1,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,25927.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,1,0,0,0,0,1339.0,0.0,Quality
1,1,0,0,0,1,5874.0,1.0,Spam
1,3,0,0,0,1,8195.0,0.0,Spam
0,1,1,0,0,1,4.0,0.0,Quality
0,0,0,0,0,0,29.0,0.0,Quality
0,0,1,2,0,1,2.0,0.0,Quality
1,1,0,0,0,1,31248.0,0.0,Spam
0,0,2,0,1,1,20299.0,0.0,Spam
1,2,0,0,1,1,25305.0,0.0,Spam
0,1,0,1,0,0,0.0,0.0,Quality
1,2,0,0,0,1,52514.0,0.0,Spam
0,0,0,0,0,1,2356.0,1.0,Spam
1,1,0,0,1,1,223.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,2,0,1,1,28831.0,0.0,Spam
1,2,2,0,0,1,3355.0,1.0,Spam
1,2,0,1,1,1,8.0,0.0,Spam
1,1,0,0,0,1,9282.0,0.0,Spam
0,0,1,0,1,1,3166.0,1.0,Spam
0,0,1,0,0,1,2373.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,1,0,0,1,27206.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,4242.0,0.0,Spam
1,1,0,0,0,1,4112.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,3,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,31.0,0.0,Quality
1,1,0,0,1,1,14052.0,0.0,Spam
0,2,1,0,0,0,0.0,0.0,Quality
0,1,1,1,0,0,20.0,0.0,Quality
0,0,0,4,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,1.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
1,2,0,0,0,1,44172.0,0.0,Spam
0,1,1,1,0,1,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,0,1,0,1,1,9012.0,0.0,Spam
0,0,1,0,0,1,10078.0,0.0,Spam
0,1,1,0,0,0,0.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
1,2,1,0,1,1,65.0,0.0,Spam
0,1,0,0,0,0,123.0,0.0,Quality
0,1,0,1,0,1,4.0,0.0,Quality
0,0,0,0,0,0,1417.0,0.0,Quality
1,1,1,0,0,1,5024.0,1.0,Spam
0,3,0,0,0,0,17.0,0.0,Quality
0,0,2,0,1,1,1681.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,1,0,0,0,1,884.0,0.0,Quality
1,2,0,0,0,1,6808.0,0.0,Spam
1,2,1,0,1,1,4007.0,1.0,Spam
1,1,0,0,1,0,808.0,0.0,Spam
1,1,0,0,1,1,4844.0,0.0,Spam
1,1,1,0,1,1,2424.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
1,2,0,0,0,1,15020.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,1,1,1,0,1,270.0,0.0,Quality
1,1,2,0,0,1,9830.0,0.0,Spam
0,1,6,0,0,0,210.0,0.0,Quality
1,2,0,0,1,1,690.0,1.0,Spam
0,0,1,0,1,1,9642.0,0.0,Spam
1,1,4,0,0,1,4869.0,1.0,Spam
1,2,0,0,0,1,20180.0,0.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,0,0,0,0,1,7.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
0,3,1,0,0,0,0.0,0.0,Quality
1,1,0,0,0,1,3625.0,1.0,Spam
1,1,7,2,0,1,1516.0,1.0,Spam
0,1,0,1,0,1,0.0,0.0,Quality
1,1,0,0,0,1,29977.0,0.0,Spam
0,1,0,0,0,0,15.0,0.0,Quality
1,1,0,5,1,1,3607.0,1.0,Spam
0,1,0,0,0,0,305.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,0,0,1,2509.0,1.0,Spam
0,0,0,1,0,0,0.0,0.0,Quality
1,1,0,1,0,1,2933.0,1.0,Spam
0,1,1,1,0,0,0.0,0.0,Quality
0,2,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,1,10688.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,0,1,0,0,1,17184.0,0.0,Spam
0,1,2,0,0,2,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,1,0,0,1,787.0,1.0,Spam
1,2,0,0,0,1,15502.0,0.0,Spam
1,1,0,0,0,1,13568.0,1.0,Spam
0,0,1,0,0,0,9.0,0.0,Quality
0,0,0,0,0,0,0.0,1.0,Quality
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,4,0,0,59.0,0.0,Quality
0,2,2,0,0,1,0.0,0.0,Quality
1,2,0,0,0,1,8374.0,0.0,Spam
1,2,0,0,0,1,11739.0,0.0,Spam
0,0,0,0,1,1,1365.0,1.0,Spam
1,1,1,0,1,1,7563.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,1,1,3880.0,1.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
1,1,2,0,0,1,788.0,0.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,0,1,0,1,1,2030.0,0.0,Spam
1,1,1,0,0,1,7279.0,0.0,Spam
0,1,2,1,0,1,4.0,0.0,Quality
0,0,0,0,0,1,0.0,0.0,Quality
1,1,3,0,1,0,1235.0,1.0,Spam
1,2,0,0,0,1,12550.0,0.0,Spam
0,0,0,0,0,1,2650.0,0.0,Spam
0,0,1,0,0,1,14619.0,0.0,Spam
1,1,0,0,0,1,1983.0,1.0,Spam
1,1,0,0,1,1,5730.0,1.0,Spam
1,1,0,0,0,1,262.0,0.0,Spam
0,0,2,0,0,0,0.0,1.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,1,1,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,9302.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,1,1,104.0,0.0,Quality
1,1,5,1,1,1,4382.0,1.0,Spam
0,0,0,1,0,1,2464.0,1.0,Spam
0,0,1,0,1,0,2384.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,2,3,0,0,0,0.0,0.0,Quality
0,0,1,1,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,1,0,0,0.0,0.0,Quality
0,0,1,0,1,1,30734.0,0.0,Spam
0,0,1,0,1,1,28153.0,0.0,Spam
1,1,2,0,1,1,3046.0,0.0,Spam
0,0,1,0,0,1,5277.0,1.0,Spam
0,2,2,0,0,0,11.0,0.0,Quality
0,0,0,1,0,1,7345.0,0.0,Spam
0,1,0,0,0,0,391.0,0.0,Quality
0,0,0,0,0,1,22.0,0.0,Quality
0,2,2,1,0,1,0.0,0.0,Quality
0,0,2,0,1,1,16129.0,0.0,Spam
1,1,1,0,0,1,20829.0,1.0,Spam
0,1,2,0,0,0,50.0,0.0,Quality
0,2,1,2,0,0,6.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,0,0,1,1,2028.0,1.0,Spam
1,1,0,1,0,1,152651.0,1.0,Spam
1,1,0,0,1,1,2190.0,1.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,395.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
1,1,2,0,1,1,746.0,1.0,Spam
1,2,0,0,1,0,1111.0,0.0,Spam
0,0,0,0,0,1,0.0,0.0,Quality
0,1,1,0,0,0,32.0,0.0,Quality
0,1,0,0,0,1,0.0,0.0,Quality
0,0,1,1,0,0,0.0,0.0,Quality
0,0,1,0,0,1,8174.0,0.0,Spam
0,1,0,0,0,0,0.0,0.0,Quality
0,1,3,0,0,1,23.0,0.0,Quality
0,1,1,0,0,1,76.0,0.0,Quality
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,1,1,5908.0,1.0,Spam
0,0,0,0,0,0,0.0,0.0,Quality
0,0,1,0,0,1,1828.0,0.0,Spam
1,2,0,0,0,1,16534.0,0.0,Spam
0,0,2,0,0,1,18751.0,0.0,Spam
1,1,0,0,1,1,9420.0,1.0,Spam
1,1,0,0,0,1,17004.0,1.0,Spam
1,1,2,0,0,1,3951.0,0.0,Spam
1,1,0,0,1,1,8853.0,1.0,Spam
0,1,0,0,0,1,0.0,0.0,Quality
0,0,0,1,0,0,0.0,0.0,Quality
1,1,0,0,1,1,1147.0,0.0,Spam
1,1,1,0,1,1,2438.0,1.0,Spam
0,0,0,0,0,1,56.0,0.0,Quality
0,1,0,1,0,0,0.0,0.0,Quality
0,0,1,0,0,1,6212.0,1.0,Spam
0,0,0,0,0,1,0.0,1.0,Quality
1,1,0,0,0,1,1031.0,0.0,Spam
